product_name,Pai - Bazar,Pai - Bebidas Alcoólicas,Pai - Bebidas Não Alcoólicas,Pai - HPC,Pai - Limpeza / Descartáveis,Pai - Mercearia Básica,Pai - Perecíveis,Pai - Têxtil,Pai- Mercearia Complementar,Pai-Hortifruti
Azeitona Verde em Conserva Fatiada Vale Fértil Vidro 160g,0,0,0,0,0,0,0,0,78,0
Azeitona Verde em Conserva com Caroço  Vale Fértil Vidro 200g,0,0,0,0,0,0,0,0,13,0
Azeitona Verde em Conserva com Caroço Hemmer Sachê 180g,0,0,0,0,0,0,0,0,27,0
Azeitona Verde em Conserva com Caroço Hemmer Vidro 500g,0,0,0,0,0,0,0,0,22,0
"Azeitona Verde em Conserva com Caroço Vale Fértil Sachê 1,01kg",0,0,0,0,0,0,0,0,16,0
Azeitona Verde em Conserva com Caroço Vale Fértil Sachê 100g,0,0,0,0,0,0,0,0,89,0
Azeitona Verde em Conserva com Caroço Vale Fértil Sachê 150g,0,0,0,0,0,0,0,0,54,0
Azeitona Verde em Conserva com Caroço Vale Fértil Sachê 500g,0,0,0,0,0,0,0,0,58,0
Azeitona Verde em Conserva com Caroço Vale Fértil Vidro 500g,0,0,0,0,0,0,0,0,41,0
Azeitona Verde em Conserva com Recheio de Pimentão Hemmer Sachê 140g,0,0,0,0,0,0,0,0,64,0
Azeitona Verde em Conserva com Recheio de Pimentão Vale Fértil Sachê 150g,0,0,0,0,0,0,0,0,17,0
Azeitona Verde em Conserva sem Caroço Hemmer Sachê 140g,0,0,0,0,0,0,0,0,40,0
"Azeitona Verde em Conserva sem Caroço Vale Fértil Sachê 1,01kg",0,0,0,0,0,0,0,0,16,0
Azeitona Verde em Conserva sem Caroço Vale Fértil Sachê 120g,0,0,0,0,0,0,0,0,434,0
Azeitona Verde em Conserva sem Caroço Vale Fértil Vidro 160g,0,0,0,0,0,0,0,0,78,0
"Açaí com Guaraná Banana Split Açaí Pote 1,02kg",0,0,0,0,0,0,1,0,0,0
"Açaí com Guaraná Morango Split Açaí Pote 1,02kg",0,0,0,0,0,0,1,0,0,0
"Açaí com Guaraná Split Açaí Pote 1,02kg",0,0,0,0,0,0,1,0,0,0
Açúcar Cristal Guarani Pacote 1kg,0,0,0,0,0,19,0,0,0,0
Açúcar Cristal Guarani Pacote 2kg,0,0,0,0,0,12,0,0,0,0
Açúcar Cristal Guarani Pacote 5kg,0,0,0,0,0,43,0,0,0,0
Açúcar Demerara Caravelas Pacote 1kg,0,0,0,0,0,60,0,0,0,0
Açúcar Mascavo Peneirado Lowçucar Pacote 500g,0,0,0,0,0,8,0,0,0,0
Açúcar Refinado Caravelas Pacote 1kg,0,0,0,0,0,1289,0,0,0,0
Bacia Azul Lavanda 9l Plasútil,0,0,0,0,1,0,0,0,0,0
Bala Framboesa 7 Belo Pacote 150g,0,0,0,0,0,0,0,0,21,0
Bala Iogurte de Morango Original Yogurte100 Pacote 150g,0,0,0,0,0,0,0,0,43,0
Bala Iogurte de Morango Original Yogurte100 Pacote 600g,0,0,0,0,0,0,0,0,16,0
Bala Original Skittles Pacote 38g,0,0,0,0,0,0,0,0,16,0
Bala Tutti Frutti com Recheio de Chicle Bolete Pacote 150g,0,0,0,0,0,0,0,0,19,0
Bala Tutti Frutti com Recheio de Chicle Bolete Pacote 600g,0,0,0,0,0,0,0,0,13,0
Bala Wild Berry Skittles Pacote 38g,0,0,0,0,0,0,0,0,16,0
"Bala com Recheio de Framboesa, Cereja e Laranja Lua Cheia Frutas Pacote 150g",0,0,0,0,0,0,0,0,6,0
Bala com Recheio de Morango e Pêssego Lua Cheia Chantilly Pacote 150g,0,0,0,0,0,0,0,0,6,0
Bala de Goma Frutas Sortidas Dori Deliket Pacote 180g,0,0,0,0,0,0,0,0,2,0
Bala de Goma Frutas Sortidas Dori Gomets Pacote 200g,0,0,0,0,0,0,0,0,13,0
Bala de Goma Frutas Sortidas Dori Gomets Pacote 500g,0,0,0,0,0,0,0,0,24,0
"Bandeja Branca 2,7l Plasútil Maxi",1,0,0,0,0,0,0,0,0,0
Banha Frimesa Pacote 1kg,0,0,0,0,0,0,97,0,0,0
Banha Frimesa Pote 450g,0,0,0,0,0,0,25,0,0,0
Banho a Seco Uso Veterinário Spray Sanol Dog Frasco 500ml,1,0,0,0,0,0,0,0,0,0
Barquinhas para Rechear Colela Caixa 120g 40 Unidades,0,0,0,0,0,0,12,0,0,0
Batata Frita Frango Grelhado Sensações Elma Chips Pacote 45g,0,0,0,0,0,0,0,0,14,0
Batata Frita Ketchup Homem-Aranha Elma Chips Ruffles Pacote 50g,0,0,0,0,0,0,0,0,16,0
Batata Frita Lisa Barbecue Lay's Pacote 86g,0,0,0,0,0,0,0,0,19,0
Batata Frita Lisa Cheese Lay's Pacote 86g,0,0,0,0,0,0,0,0,19,0
Batata Frita Lisa Clássica Lay's Pacote 96g,0,0,0,0,0,0,0,0,11,0
Batata Frita Lisa Frango Grelhado Elma Chips Pacote 84g,0,0,0,0,0,0,0,0,8,0
Batata Frita Lisa Peito de Peru Elma Chips Pacote 45g,0,0,0,0,0,0,0,0,14,0
Batata Frita Lisa Sal e Vinagre Lay's Pacote 86g,0,0,0,0,0,0,0,0,19,0
Batata Frita Ondulada Cebola e Salsa Elma Chips Ruffles Pacote 167g Embalagem Econômica,0,0,0,0,0,0,0,0,62,0
Batata Frita Ondulada Cebola e Salsa Elma Chips Ruffles Pacote 57g,0,0,0,0,0,0,0,0,40,0
Batata Frita Ondulada Churrasco Elma Chips Ruffles Pacote 57g,0,0,0,0,0,0,0,0,40,0
Batata Frita Ondulada Churrasco Elma Chips Ruffles Pacote 96g,0,0,0,0,0,0,0,0,123,0
Batata Frita Ondulada Ketchup Elma Chips Ruffles Pacote 90g,0,0,0,0,0,0,0,0,15,0
Batata Frita Ondulada Original Elma Chips Ruffles Pacote 167g Embalagem Econômica,0,0,0,0,0,0,0,0,62,0
Batata Frita Ondulada Original Elma Chips Ruffles Pacote 57g,0,0,0,0,0,0,0,0,40,0
Batata Frita Ondulada Original Elma Chips Ruffles Pacote 96g,0,0,0,0,0,0,0,0,123,0
Batata Frita Ondulada Queijo Elma Chips Ruffles Pacote 50g,0,0,0,0,0,0,0,0,16,0
Batata Frita Ondulada Queijo Elma Chips Ruffles Pacote 90g,0,0,0,0,0,0,0,0,15,0
Batata Palha Extrafina Elma Chips Pacote 100g,0,0,0,0,0,0,0,0,19,0
Batata Palha Tradicional Elma Chips Pacote 70g,0,0,0,0,0,0,0,0,12,0
Batata Palha Tradicional Elma Chips Sachê 110g,0,0,0,0,0,0,0,0,27,0
"Batata Pré-Frita Congelada BemBrasil Chic Pacote 1,5kg",0,0,0,0,0,0,43,0,0,0
Bebida Adoçada Maracujá Meu Malvado Favorito Vigor Vig Caixa 200ml,0,0,121,0,0,0,0,0,0,0
Bebida Adoçada Maçã-Verde Maguary Fruit Shoot Caixa 150ml,0,0,9,0,0,0,0,0,0,0
Bebida Adoçada Morango Meu Malvado Favorito Vigor Vig Caixa 200ml,0,0,121,0,0,0,0,0,0,0
Bebida Adoçada Pêssego Del Valle Nutri Caixa 200ml,0,0,50,0,0,0,0,0,0,0
Bebida Adoçada Uva Del Valle Nutri Caixa 200ml,0,0,50,0,0,0,0,0,0,0
Bebida Adoçada Uva Meu Malvado Favorito Vigor Vig Caixa 200ml,0,0,121,0,0,0,0,0,0,0
Bebida Láctea Abacaxi Yakult Yodel Caixa 210g,0,0,0,0,0,0,61,0,0,0
Bebida Láctea Fermentada Amora Batavo Pense Zero Frasco 170g,0,0,0,0,0,0,74,0,0,0
Bebida Láctea Fermentada Amora Batavo Pense Zero Garrafa 850g,0,0,0,0,0,0,9,0,0,0
Bebida Láctea Fermentada Coco Frutilac Pacote 850g,0,0,0,0,0,0,75,0,0,0
Bebida Láctea Fermentada Coco Vigor Todo Dia Bandeja 540g 6 Unidades,0,0,0,0,0,0,117,0,0,0
Bebida Láctea Fermentada Coco Zero Lactose Parmalat Zymil Frasco 170g,0,0,0,0,0,0,25,0,0,0
Bebida Láctea Fermentada Frutas Amarelas Batavo Frasco 180g,0,0,0,0,0,0,361,0,0,0
Bebida Láctea Fermentada Jabuticaba Batavo Frasco 180g,0,0,0,0,0,0,361,0,0,0
Bebida Láctea Fermentada Mamão Batavo Pense Zero Frasco 170g,0,0,0,0,0,0,74,0,0,0
Bebida Láctea Fermentada Mamão Batavo Pense Zero Garrafa 850g,0,0,0,0,0,0,9,0,0,0
"Bebida Láctea Fermentada Maçã, Banana e Cereal Batavo Frasco 180g",0,0,0,0,0,0,361,0,0,0
"Bebida Láctea Fermentada Maçã, Banana e Cereal Batavo Garrafa 900g",0,0,0,0,0,0,17,0,0,0
Bebida Láctea Fermentada Morango Batavo Bandeja 540g 6 Unidades,0,0,0,0,0,0,319,0,0,0
Bebida Láctea Fermentada Morango Batavo Frasco 180g,0,0,0,0,0,0,361,0,0,0
Bebida Láctea Fermentada Morango Elegê Bandeja 540g 6 Unidades,0,0,0,0,0,0,148,0,0,0
Bebida Láctea Fermentada Morango Frutilac Bandeja 540g 6 Unidades,0,0,0,0,0,0,193,0,0,0
Bebida Láctea Fermentada Morango Frutilac Pacote 850g,0,0,0,0,0,0,75,0,0,0
Bebida Láctea Fermentada Morango Paulista Garrafa 850g,0,0,0,0,0,0,10,0,0,0
Bebida Láctea Fermentada Morango Paw Patrol Batavo Batavinho Bandeja 360g 4 Unidades,0,0,0,0,0,0,4,0,0,0
Bebida Láctea Fermentada Morango Vigor Todo Dia Bandeja 540g 6 Unidades,0,0,0,0,0,0,117,0,0,0
Bebida Láctea Fermentada Morango Zero Lactose Parmalat Zymil Frasco 170g,0,0,0,0,0,0,25,0,0,0
Bebida Láctea Fermentada Morango e Ameixa Elegê Bandeja 540g 6 Unidades,0,0,0,0,0,0,148,0,0,0
Bebida Láctea Fermentada Morango e Vitamina de Frutas Vigor Todo Dia Bandeja 540g 6 Unidades,0,0,0,0,0,0,117,0,0,0
Bebida Láctea Fermentada Salada de Frutas Frutilac Pacote 850g,0,0,0,0,0,0,75,0,0,0
Bebida Láctea Morango Yakult Yodel Caixa 210g,0,0,0,0,0,0,61,0,0,0
Bebida Láctea UHT Aveia Lider Caixa 1l,0,0,0,0,0,0,68,0,0,0
Bebida Láctea UHT Aveia Lider Caixa 200ml,0,0,0,0,0,0,307,0,0,0
Bebida Láctea UHT Cappuccino Classic 3 Corações Caixa 190ml,0,0,0,0,0,0,16,0,0,0
Bebida Láctea UHT Cappuccino Light 3 Corações Caixa 190ml,0,0,0,0,0,0,16,0,0,0
Bebida Láctea UHT Cappuccino de Chocolate 3 Corações Caixa 190ml,0,0,0,0,0,0,16,0,0,0
Bebida Láctea UHT Chocolate Lider Choco Caixa 1l,0,0,0,0,0,0,68,0,0,0
Bebida Láctea UHT Chocolate Lider Choco Kids Caixa 200ml,0,0,0,0,0,0,307,0,0,0
Bebida Láctea UHT Chocolate Piracanjuba Pirakids Caixa 1l,0,0,0,0,0,0,6,0,0,0
Bebida Láctea UHT Chocolate Piracanjuba Pirakids Caixa 200ml,0,0,0,0,0,0,147,0,0,0
Bebida Láctea UHT Chocolate Toddynho Caixa 200ml,0,0,0,0,0,0,502,0,0,0
Bebida Láctea UHT Chocolate Toddynho Levinho Caixa 200ml,0,0,0,0,0,0,47,0,0,0
Bebida Láctea UHT Chocolate Zero Lactose Lider Choco Caixa 1l,0,0,0,0,0,0,6,0,0,0
Bebida Láctea UHT Chocolate Zero Lactose Lider Choco Caixa 200ml,0,0,0,0,0,0,2,0,0,0
"Bebida Láctea UHT Mamão, Banana e Maçã Lider Vita Caixa 1l",0,0,0,0,0,0,68,0,0,0
Bebida Láctea Uva Verde Yakult Yodel Caixa 210g,0,0,0,0,0,0,61,0,0,0
Bebida Mista Alcoólica Gaseificada Guaraná 51 Ice Balada Garrafa 275ml,0,23,0,0,0,0,0,0,0,0
Bebida Mista Alcoólica Gaseificada Limão 51 Ice Garrafa 275ml,0,4,0,0,0,0,0,0,0,0
Bebida Mista Alcoólica Gaseificada Limão Smirnoff Ice Garrafa 275ml,0,11,0,0,0,0,0,0,0,0
Bebida Mista Limão Natural One Veggies Refrigerado Garrafa 900ml,0,0,1,0,0,0,0,0,0,0
Bebida à Base de Soja Abacaxi Yakult Tonyu Caixa 200ml,0,0,22,0,0,0,0,0,0,0
Bebida à Base de Soja Maracujá Yakult Tonyu Caixa 200ml,0,0,22,0,0,0,0,0,0,0
Bebida à Base de Soja Maçã Yakult Tonyu Caixa 200ml,0,0,22,0,0,0,0,0,0,0
Bebida à Base de Soja Morango Ades Caixa 1l,0,0,127,0,0,0,0,0,0,0
Bebida à Base de Soja Morango Batavo Naturis Frasco 180g,0,0,4,0,0,0,0,0,0,0
Bebida à Base de Soja Morango Yakult Tonyu Caixa 200ml,0,0,22,0,0,0,0,0,0,0
Bebida à Base de Soja Original Lider Caixa 1l,0,0,5,0,0,0,0,0,0,0
Biscoito Amanteigado Chocolate Arcor Triunfo Pacote 330g,0,0,0,0,0,0,0,0,34,0
Biscoito Amanteigado Coco Arcor Triunfo Pacote 330g,0,0,0,0,0,0,0,0,34,0
Biscoito Amanteigado Leite Arcor Triunfo Pacote 330g,0,0,0,0,0,0,0,0,34,0
Biscoito Baunilha Recheio Chocolate ao Leite Lacta Pacote 90g,0,0,0,0,0,0,0,0,52,0
Biscoito Chocolate Recheio Baunilha Arcor Tortuguita Pacote 130g,0,0,0,0,0,0,0,0,94,0
Biscoito Chocolate Recheio Baunilha Oreo Pacote 90g,0,0,0,0,0,0,0,0,162,0
Biscoito Chocolate Recheio Baunilha Zabet Mousse Black Pacote 145g,0,0,0,0,0,0,0,0,60,0
Biscoito Chocolate Recheio Chocolate Branco e Geleia de Frutas Vermelhas Adria Tortinhas Due Pacote 160g,0,0,0,0,0,0,0,0,18,0
Biscoito Chocolate Recheio Chocolate Oreo Pacote 90g,0,0,0,0,0,0,0,0,162,0
Biscoito Chocolate Recheio Chocolate Toddy Pacote 100g,0,0,0,0,0,0,0,0,52,0
Biscoito Chocolate Recheio Milkshake de Morango Oreo Pacote 90g,0,0,0,0,0,0,0,0,162,0
Biscoito Chocolate Recheio Morango Nikito Pacote 135g,0,0,0,0,0,0,0,0,3116,0
Biscoito Chocolate Recheio Morango Toddy Pacote 100g,0,0,0,0,0,0,0,0,52,0
Biscoito Chocolate Recheio Morango Zabet Mousse Black Pacote 145g,0,0,0,0,0,0,0,0,60,0
Biscoito Cookie Aveia e Passas Adria Plus Life Pacote 40g,0,0,0,0,0,0,0,0,23,0
Biscoito Cookie Baunilha com Gotas de Chocolate Toddy Pacote 150g Embalagem Econômica,0,0,0,0,0,0,0,0,46,0
Biscoito Cookie Baunilha com Gotas de Chocolate Toddy Pacote 60g,0,0,0,0,0,0,0,0,31,0
Biscoito Cookie Baunilha com Gotas de Chocolate ao Leite Lacta Pacote 80g,0,0,0,0,0,0,0,0,66,0
Biscoito Cookie Cacau e Cereais Adria Plus Life Pacote 40g,0,0,0,0,0,0,0,0,23,0
Biscoito Cookie Chocolate Malhado com Gotas Brancas e Pretas Toddy Pacote 150g Embalagem Econômica,0,0,0,0,0,0,0,0,13,0
Biscoito Cookie Chocolate com Gotas de Chocolate Branco e Preto Toddy Pacote 60g,0,0,0,0,0,0,0,0,6,0
Biscoito Cookie Diamante Negro Lacta Pacote 80g,0,0,0,0,0,0,0,0,66,0
Biscoito Cookie Granola e Mel Adria Plus Life Pacote 40g,0,0,0,0,0,0,0,0,23,0
Biscoito Cookie Laka Lacta Pacote 80g,0,0,0,0,0,0,0,0,66,0
Biscoito Cookie Shot Lacta Pacote 80g,0,0,0,0,0,0,0,0,66,0
Biscoito Cracker Adria Pacote 200g,0,0,0,0,0,0,0,0,13,0
Biscoito Cracker Integral Arcor Triunfo Pacote 400g,0,0,0,0,0,0,0,0,22,0
Biscoito Cracker Integral Panco Pacote 200g,0,0,0,0,0,0,0,0,7,0
Biscoito Cracker Linhaça Arcor Triunfo Cereal Mix Pacote 185g,0,0,0,0,0,0,0,0,2,0
Biscoito Cracker Manteiga Zabet Pacote 400g,0,0,0,0,0,0,0,0,131,0
Biscoito Cream Cracker Arcor Triunfo Pacote 375g,0,0,0,0,0,0,0,0,16,0
Biscoito Cream Cracker Manteiga Adria Folhata Pacote 200g,0,0,0,0,0,0,0,0,13,0
Biscoito Cream Cracker Zabet Pacote 400g,0,0,0,0,0,0,0,0,1290,0
Biscoito Integral Adria Plus Life Pacote 156g,0,0,0,0,0,0,0,0,7,0
Biscoito Integral Aveia e Mel Adria Plus Life Pacote 130g,0,0,0,0,0,0,0,0,117,0
Biscoito Integral Cacau & Cereais Belvita Minis Pacote 42g,0,0,0,0,0,0,0,0,4,0
Biscoito Integral Cacau e Cereais Adria Plus Life Pacote 130g,0,0,0,0,0,0,0,0,117,0
Biscoito Integral Frutas Vermelhas Adria Plus Life Pacote 130g,0,0,0,0,0,0,0,0,117,0
Biscoito Integral Leite com Grãos de Aveia Belvita Caixa 75g 3 Unidades,0,0,0,0,0,0,0,0,34,0
Biscoito Integral Leite e Cereais Adria Plus Life Pacote 130g,0,0,0,0,0,0,0,0,117,0
Biscoito Integral Maçã & Canela Belvita Caixa 75g 3 Unidades,0,0,0,0,0,0,0,0,34,0
Biscoito Integral Mel & Cacau Belvita Caixa 75g 3 Unidades,0,0,0,0,0,0,0,0,34,0
Biscoito Integral Multigrãos Adria Plus Life Pacote 156g,0,0,0,0,0,0,0,0,7,0
Biscoito Leite Zabet Pacote 400g,0,0,0,0,0,0,0,0,1290,0
Biscoito Maisena Manteiga Zabet Pacote 400g,0,0,0,0,0,0,0,0,92,0
Biscoito Maisena Zabet Pacote 400g,0,0,0,0,0,0,0,0,1290,0
Biscoito Palito Cobertura Chocolate Zabet Pacote 70g,0,0,0,0,0,0,0,0,18,0
Biscoito Recheio Chocolate Arcor Tortuguita Pacote 130g,0,0,0,0,0,0,0,0,94,0
Biscoito Recheio Chocolate Branco e Preto Trakinas Meio a Meio Pacote 126g,0,0,0,0,0,0,0,0,50,0
Biscoito Recheio Chocolate Chocolícia Pacote 143g,0,0,0,0,0,0,0,0,88,0
Biscoito Recheio Chocolate Nikito Pacote 135g,0,0,0,0,0,0,0,0,3116,0
Biscoito Recheio Chocolate Trakinas Mais Recheio Pacote 126g,0,0,0,0,0,0,0,0,154,0
Biscoito Recheio Chocolate Trakinas Pacote 126g,0,0,0,0,0,0,0,0,132,0
Biscoito Recheio Chocolate Zabet Mousse Pacote 145g,0,0,0,0,0,0,0,0,222,0
Biscoito Recheio Chocolate Zabet Pacote 360g,0,0,0,0,0,0,0,0,262,0
Biscoito Recheio Chocolate Zero Lactose Zero Açúcar Lowçucar Pacote 120g,0,0,0,0,0,0,0,0,2,0
Biscoito Recheio Chocolate ao Leite Adria Mousse Pacote 150g,0,0,0,0,0,0,0,0,6,0
Biscoito Recheio Doce de Leite Nikito Pacote 135g,0,0,0,0,0,0,0,0,3116,0
Biscoito Recheio Limão Zabet Mousse Pacote 145g,0,0,0,0,0,0,0,0,222,0
Biscoito Recheio Limão com Chocolate Adria Mousse Pacote 150g,0,0,0,0,0,0,0,0,6,0
Biscoito Recheio Morango Nikito Pacote 135g,0,0,0,0,0,0,0,0,3116,0
Biscoito Recheio Morango Tortuguita Pacote 130g,0,0,0,0,0,0,0,0,94,0
Biscoito Recheio Morango Trakinas Mais Recheio Pacote 126g,0,0,0,0,0,0,0,0,154,0
Biscoito Recheio Morango Trakinas Pacote 126g,0,0,0,0,0,0,0,0,132,0
Biscoito Recheio Morango Zabet Mousse Pacote 145g,0,0,0,0,0,0,0,0,222,0
Biscoito Recheio Morango Zabet Pacote 360g,0,0,0,0,0,0,0,0,262,0
Biscoito Recheio Morango Zero Lactose Zero Açúcar Lowçucar Pacote 120g,0,0,0,0,0,0,0,0,2,0
Biscoito Rosquinha Leite Arcor Triunfo Pacote 400g,0,0,0,0,0,0,0,0,8,0
Biscoito Sonho de Valsa Lacta Pacote 90g,0,0,0,0,0,0,0,0,52,0
Biscoito Wafer Recheio Baunilha Zero Lactose Lowçucar Pacote 115g,0,0,0,0,0,0,0,0,8,0
Biscoito Wafer Recheio Chocolate Adria Pacote 100g,0,0,0,0,0,0,0,0,27,0
Biscoito Wafer Recheio Chocolate Toddy Pacote 132g,0,0,0,0,0,0,0,0,23,0
Biscoito Wafer Recheio Chocolate Trufado Toddy Pacote 132g,0,0,0,0,0,0,0,0,23,0
Biscoito Wafer Recheio Chocolate Zero Lactose Lowçucar Pacote 115g,0,0,0,0,0,0,0,0,8,0
Biscoito Wafer Recheio Chocolate e Avelã Zero Lactose Lowçucar Pacote 115g,0,0,0,0,0,0,0,0,8,0
Biscoito Wafer Recheio Limão Adria Pacote 100g,0,0,0,0,0,0,0,0,27,0
Biscoito Wafer Recheio Limão Zero Lactose Lowçucar Pacote 115g,0,0,0,0,0,0,0,0,8,0
Biscoito Wafer Recheio Morango Adria Pacote 100g,0,0,0,0,0,0,0,0,27,0
Biscoito Wafer Recheio Morango Zero Lactose Lowçucar Pacote 115g,0,0,0,0,0,0,0,0,8,0
Biscoito Água e Sal Arcor Triunfo Pacote 375g,0,0,0,0,0,0,0,0,71,0
Biscoito Água e Sal Zabet Pacote 400g,0,0,0,0,0,0,0,0,1290,0
Bisnaga Amarelo Verão 280ml Plasútil,2,0,0,0,0,0,0,0,0,0
Bisnaga para Confeitar com 5 Bicos 350ml Plasútil,2,0,0,0,0,0,0,0,0,0
Bisnaga para Ketchup 250ml Plasútil Decora,1,0,0,0,0,0,0,0,0,0
Bisnaga para Mostarda 250ml Plasútil Decora,1,0,0,0,0,0,0,0,0,0
Bolinho Baunilha Recheio Baunilha Casa Suíça Pacote 40g,0,0,0,0,0,0,68,0,0,0
Bolinho Baunilha Recheio Chocolate Casa Suíça Pacote 40g,0,0,0,0,0,0,68,0,0,0
Bolinho Baunilha Recheio Chocolate Panco Bebezinho Pacote 70g 2 Unidades,0,0,0,0,0,0,54,0,0,0
Bolinho Baunilha Recheio Morango Panco Bebezinho Pacote 70g 2 Unidades,0,0,0,0,0,0,54,0,0,0
Bolinho Brigadeiro Panco Bebezinho Pacote 70g,0,0,0,0,0,0,54,0,0,0
Bolinho Chocolate Recheio Chocolate Casa Suíça Pacote 40g,0,0,0,0,0,0,68,0,0,0
Bolinho Chocolate Suíço Panco Bebezinho Pacote 70g,0,0,0,0,0,0,54,0,0,0
Bolinho Laranja Panco Bebezinho Pacote 70g 2 Unidades,0,0,0,0,0,0,54,0,0,0
Bolo Abacaxi Panco Pacote 300g,0,0,0,0,0,0,72,0,0,0
Bolo Baunilha Recheio Baunilha Ana Maria Pacote 35g,0,0,0,0,0,0,120,0,0,0
Bolo Baunilha Recheio Baunilha Ana Maria Pacote 70g,0,0,0,0,0,0,60,0,0,0
Bolo Baunilha Recheio Chocolate Ana Maria Pacote 35g,0,0,0,0,0,0,120,0,0,0
Bolo Baunilha Recheio Chocolate Ana Maria Pacote 70g,0,0,0,0,0,0,60,0,0,0
Bolo Baunilha Recheio Chocolate Ana Maria QD+ Pacote 35g,0,0,0,0,0,0,87,0,0,0
Bolo Baunilha Recheio e Cobertura Chocolate Ana Maria Pacote 42g,0,0,0,0,0,0,87,0,0,0
Bolo Baunilha com Gotas de Chocolate Recheio Chocolate Ana Maria Pacote 70g,0,0,0,0,0,0,60,0,0,0
Bolo Cenoura Recheio Chocolate Ana Maria QD+ Pacote 35g,0,0,0,0,0,0,120,0,0,0
Bolo Chocolate Panco Pacote 300g,0,0,0,0,0,0,72,0,0,0
Bolo Chocolate Recheio Baunilha Ana Maria Pacote 35g,0,0,0,0,0,0,120,0,0,0
Bolo Chocolate Recheio Baunilha Cobertura Chocolate e Baunilha Pingüinos Pacote 80g,0,0,0,0,0,0,28,0,0,0
Bolo Chocolate Recheio Chocolate Pingüinos Pacote 80g,0,0,0,0,0,0,28,0,0,0
Bolo Coco Panco Pacote 300g,0,0,0,0,0,0,72,0,0,0
Bolo Duplo Chocolate Ana Maria QD+ Pacote 35g,0,0,0,0,0,0,120,0,0,0
Bolo Integral Banana com Aveia e Mel Panco Vida Pacote 250g,0,0,0,0,0,0,24,0,0,0
Bolo Integral Maçã com Canela e Chia Panco Vida Pacote 250g,0,0,0,0,0,0,24,0,0,0
Bolo Laranja Panco Pacote 300g,0,0,0,0,0,0,72,0,0,0
Bolo Laranja Seven Boys Pacote 250g,0,0,0,0,0,0,19,0,0,0
Bolo Mesclado Coco e Chocolate Panco Choco Boy Pacote 300g,0,0,0,0,0,0,72,0,0,0
Bolo Mármore Coco e Chocolate Seven Boys Pacote 250g,0,0,0,0,0,0,19,0,0,0
Bolo Napolitano Ana Maria Pacote 42g,0,0,0,0,0,0,87,0,0,0
Bombom Ferrero Collection Caixa 77g 7 Unidades,0,0,0,0,0,0,0,0,1,0
Bombom Ferrero Rocher Bandeja 150g 12 Unidades,0,0,0,0,0,0,0,0,2,0
Bombom Ferrero Rocher Pacote 100g,0,0,0,0,0,0,0,0,2,0
Bombom Lacta 5star Pacote 40g,0,0,0,0,0,0,0,0,191,0
"Bombom Sortido Lacta Favoritos Caixa 250,6g",0,0,0,0,0,0,0,0,278,0
Bombom Triplo Chocolate Twix Pacote 40g,0,0,0,0,0,0,0,0,13,0
Bombom Triplo Chocolate Twix Pacote 80g 4 Unidades,0,0,0,0,0,0,0,0,25,0
Bombom Twix Pacote 15g,0,0,0,0,0,0,0,0,2,0
Bombom Twix Pacote 40g,0,0,0,0,0,0,0,0,13,0
Bombom Twix Pacote 80g 4 Unidades,0,0,0,0,0,0,0,0,25,0
Brócolis Florete Supergelado Pratigel Pacote 300g,0,0,0,0,0,0,0,0,0,43
Cachaça Adoçada Corote Garrafa 500ml,0,7,0,0,0,0,0,0,0,0
Cachaça Envelhecida São Francisco Garrafa 970ml,0,2,0,0,0,0,0,0,0,0
Cachaça Envelhecida Ypióca Reserva Garrafa 965ml,0,1,0,0,0,0,0,0,0,0
Cachaça Ouro Ypióca Garrafa 965ml,0,1,0,0,0,0,0,0,0,0
Cachaça Tradicional 51 Garrafa 965ml,0,30,0,0,0,0,0,0,0,0
Café Solúvel Granulado Café Pelé Sachê 100g,0,0,0,0,0,10,0,0,0,0
Café Solúvel Granulado Café Pelé Sachê 50g,0,0,0,0,0,61,0,0,0,0
Café Solúvel Granulado Café Pelé Vidro 100g,0,0,0,0,0,4,0,0,0,0
Café Solúvel Granulado Extraforte Nescafé Original Sachê 50g,0,0,0,0,0,42,0,0,0,0
Café Solúvel Granulado Extraforte Original Nescafé Vidro 100g,0,0,0,0,0,2,0,0,0,0
Café Solúvel Granulado Tradicional Melitta Sachê 50g,0,0,0,0,0,22,0,0,0,0
Café Solúvel Granulado Tradicional Pilão Sachê 50g,0,0,0,0,0,19,0,0,0,0
Café Solúvel Liofilizado Classique L'or Sachê 50g,0,0,0,0,0,13,0,0,0,0
Café Solúvel Liofilizado Classique L'or Vidro 140g,0,0,0,0,0,2,0,0,0,0
Café Solúvel Liofilizado Intense L'or Sachê 50g,0,0,0,0,0,13,0,0,0,0
Café Solúvel Liofilizado Intense L'or Vidro 140g,0,0,0,0,0,2,0,0,0,0
Café Solúvel em Pó Tradicional Café Pelé Lata 200g,0,0,0,0,0,8,0,0,0,0
Café Torrado e Moído Extraforte 3 Corações Pacote 500g,0,0,0,0,0,69,0,0,0,0
Café Torrado e Moído Extraforte Caboclo Pacote 500g,0,0,0,0,0,138,0,0,0,0
Café Torrado e Moído Extraforte Café Canecão Pacote 500g,0,0,0,0,0,6,0,0,0,0
Café Torrado e Moído Extraforte Melitta Caixa 500g,0,0,0,0,0,100,0,0,0,0
Café Torrado e Moído Extraforte Melitta Sabor da Fazenda Caixa 500g,0,0,0,0,0,79,0,0,0,0
