,id,type,gender,sexo,pessoa,idade
46993,54904.0,F,F,1,0,58
46996,54907.0,F,F,1,0,26
46997,54908.0,F,F,1,0,50
46998,54909.0,F,F,1,0,40
47000,54911.0,J,E,0,1,41
47002,54913.0,F,F,1,0,44
47003,54914.0,F,F,1,0,15
47004,54915.0,F,M,2,0,32
47005,54916.0,F,M,2,0,60
47006,54917.0,F,F,1,0,43
47008,54919.0,F,M,2,0,59
47011,54922.0,F,F,1,0,33
47012,54923.0,F,M,2,0,32
47013,54924.0,F,F,1,0,24
47014,54925.0,F,M,2,0,50
47017,54928.0,F,M,2,0,15
47018,54929.0,F,M,2,0,36
47019,54930.0,F,M,2,0,54
47020,54931.0,F,F,1,0,29
47021,54932.0,F,F,1,0,54
47022,54933.0,F,M,2,0,42
47024,54935.0,F,M,2,0,61
47025,54936.0,F,F,1,0,53
47026,54937.0,F,F,1,0,36
47027,54938.0,F,M,2,0,15
47029,54940.0,F,F,1,0,24
47030,54941.0,F,M,2,0,32
47031,54942.0,F,M,2,0,15
47032,54943.0,F,F,1,0,36
47033,54944.0,F,M,2,0,50
47034,54945.0,F,M,2,0,37
47035,54946.0,F,F,1,0,64
47036,54947.0,F,F,1,0,46
47037,54948.0,F,M,2,0,75
47038,54949.0,F,F,1,0,36
47039,54950.0,F,M,2,0,28
47040,54951.0,F,F,1,0,50
47041,54952.0,F,M,2,0,26
47042,54953.0,F,F,1,0,35
47043,54954.0,F,F,1,0,54
47044,54955.0,F,F,1,0,52
47048,54959.0,F,M,2,0,15
47049,54960.0,F,M,2,0,42
47050,54961.0,F,M,2,0,39
47054,54965.0,F,M,2,0,15
47055,54966.0,F,F,1,0,45
47056,54967.0,F,F,1,0,66
47057,54968.0,F,F,1,0,36
47059,54970.0,F,F,1,0,36
47063,54974.0,F,F,1,0,15
47064,54975.0,F,M,2,0,75
47065,54976.0,F,M,2,0,64
47066,54977.0,F,M,2,0,73
47067,54978.0,F,F,1,0,43
47070,54981.0,F,F,1,0,47
47071,54982.0,F,M,2,0,38
47073,54984.0,F,F,1,0,52
47075,54986.0,F,M,2,0,36
47076,54987.0,F,M,2,0,39
47077,54988.0,F,F,1,0,23
47078,54989.0,F,F,1,0,42
47079,54990.0,F,M,2,0,40
47080,54991.0,F,M,2,0,15
47081,54992.0,F,F,1,0,41
47082,54993.0,F,F,1,0,53
47083,54994.0,F,M,2,0,18
47084,54995.0,F,F,1,0,38
47085,54996.0,F,F,1,0,58
47087,54998.0,J,E,0,1,19
47089,55000.0,F,M,2,0,36
47091,55002.0,F,F,1,0,41
47092,55003.0,F,M,2,0,45
47093,55004.0,F,F,1,0,37
47094,55005.0,F,M,2,0,15
47095,55006.0,F,F,1,0,29
47096,55007.0,F,M,2,0,15
47097,55008.0,F,F,1,0,45
47098,55009.0,F,M,2,0,55
47099,55010.0,F,F,1,0,56
47100,55011.0,F,M,2,0,34
47101,55012.0,F,M,2,0,15
47102,55013.0,F,M,2,0,46
47103,55014.0,F,M,2,0,62
47104,55015.0,F,M,2,0,27
47105,55016.0,F,M,2,0,56
47106,55017.0,F,M,2,0,52
47108,55019.0,F,M,2,0,43
47109,55020.0,F,F,1,0,17
47110,55021.0,F,M,2,0,29
47111,55022.0,F,M,2,0,31
47114,55025.0,F,M,2,0,23
47118,55029.0,F,F,1,0,36
47119,55030.0,F,M,2,0,39
47120,55031.0,F,M,2,0,15
47121,55032.0,F,M,2,0,65
47122,55033.0,F,M,2,0,49
47123,55034.0,F,M,2,0,72
47124,55035.0,F,M,2,0,70
47127,55038.0,F,M,2,0,61
47128,55039.0,F,M,2,0,50
47130,55041.0,F,F,1,0,32
47131,55042.0,F,F,1,0,75
47133,55044.0,F,M,2,0,36
47134,55045.0,F,F,1,0,31
47135,55046.0,F,M,2,0,21
47136,55047.0,F,F,1,0,42
47137,55048.0,F,M,2,0,64
47138,55049.0,F,F,1,0,54
47139,55050.0,F,F,1,0,43
47141,55052.0,F,M,2,0,39
47142,55053.0,F,M,2,0,15
47143,55054.0,F,F,1,0,52
47144,55055.0,F,F,1,0,26
47145,55056.0,F,M,2,0,26
47148,55059.0,F,M,2,0,33
47149,55060.0,F,M,2,0,15
47150,55061.0,F,M,2,0,15
47154,55065.0,F,F,1,0,58
47155,55066.0,F,F,1,0,50
47156,55067.0,F,M,2,0,49
47157,55068.0,F,F,1,0,15
47158,55069.0,F,F,1,0,35
47159,55070.0,F,M,2,0,15
47160,55071.0,F,M,2,0,41
47161,55072.0,F,M,2,0,28
47162,55073.0,F,M,2,0,70
47163,55074.0,F,M,2,0,37
47164,55075.0,F,M,2,0,50
47167,55078.0,F,M,2,0,63
47168,55079.0,F,M,2,0,56
47169,55080.0,F,F,1,0,45
47171,55082.0,F,F,1,0,50
47172,55083.0,F,F,1,0,32
47173,55084.0,F,M,2,0,56
47174,55085.0,F,M,2,0,15
47175,55086.0,F,M,2,0,15
47176,55087.0,F,F,1,0,42
47177,55088.0,F,F,1,0,37
47178,55089.0,F,M,2,0,52
47179,55090.0,F,F,1,0,50
47180,55091.0,F,M,2,0,34
47183,55094.0,F,F,1,0,38
47184,55095.0,F,M,2,0,37
47185,55096.0,F,M,2,0,56
47186,55097.0,F,M,2,0,38
47188,55099.0,F,M,2,0,49
47189,55100.0,F,M,2,0,44
47190,55101.0,F,M,2,0,58
47191,55102.0,F,F,1,0,54
47192,55103.0,F,M,2,0,43
47193,55104.0,F,F,1,0,21
47194,55105.0,F,M,2,0,57
47195,55106.0,F,F,1,0,34
47197,55108.0,F,F,1,0,33
47199,55110.0,F,M,2,0,50
47200,55111.0,F,F,1,0,50
47201,55112.0,F,F,1,0,50
47206,55117.0,F,M,2,0,50
47207,55118.0,F,F,1,0,15
47208,55119.0,F,F,1,0,33
47210,55121.0,F,M,2,0,28
47216,55127.0,F,M,2,0,42
47217,55128.0,F,F,1,0,15
47220,55131.0,F,F,1,0,49
47221,55132.0,F,F,1,0,39
47222,55133.0,F,M,2,0,41
47223,55134.0,F,M,2,0,64
47224,55135.0,F,M,2,0,50
47225,55136.0,F,F,1,0,34
47226,55137.0,F,F,1,0,37
47227,55138.0,F,M,2,0,27
47228,55139.0,F,F,1,0,43
47230,55141.0,F,M,2,0,29
47231,55142.0,F,F,1,0,50
47232,55143.0,F,M,2,0,50
47233,55144.0,F,M,2,0,75
47234,55145.0,F,M,2,0,19
47235,55146.0,F,M,2,0,55
47239,55150.0,F,M,2,0,33
47240,55151.0,F,F,1,0,50
47241,55152.0,F,M,2,0,39
47242,55153.0,F,F,1,0,29
47243,55154.0,F,M,2,0,50
47244,55155.0,F,F,1,0,43
47245,55156.0,F,M,2,0,23
47247,55158.0,F,M,2,0,44
47248,55159.0,F,M,2,0,33
47250,55161.0,F,M,2,0,67
47251,55162.0,F,F,1,0,50
47252,55163.0,F,F,1,0,58
47253,55164.0,F,M,2,0,33
47254,55165.0,F,M,2,0,54
47255,55166.0,F,F,1,0,64
47256,55167.0,F,F,1,0,51
47257,55168.0,F,M,2,0,39
47258,55169.0,F,M,2,0,36
47259,55170.0,F,M,2,0,45
47260,55171.0,F,F,1,0,34
47263,55174.0,F,F,1,0,45
47266,55177.0,F,M,2,0,40
47268,55179.0,F,F,1,0,33
47269,55180.0,F,F,1,0,66
47271,55182.0,F,F,1,0,32
47272,55183.0,J,E,0,1,20
47274,55185.0,F,M,2,0,41
47275,55186.0,F,F,1,0,32
47276,55187.0,F,M,2,0,48
47277,55188.0,F,M,2,0,46
47278,55189.0,F,F,1,0,30
47279,55190.0,F,F,1,0,64
47280,55191.0,F,F,1,0,15
47281,55192.0,F,F,1,0,56
47283,55194.0,F,M,2,0,39
47284,55195.0,F,F,1,0,34
47285,55196.0,F,F,1,0,38
47286,55197.0,F,F,1,0,42
47288,55199.0,F,F,1,0,36
47289,55200.0,F,M,2,0,52
47290,55201.0,F,F,1,0,50
47291,55202.0,F,F,1,0,39
47294,55205.0,F,F,1,0,32
47295,55206.0,F,F,1,0,64
47297,55208.0,F,F,1,0,41
47298,55209.0,F,F,1,0,47
47299,55210.0,F,M,2,0,75
47301,55212.0,F,F,1,0,15
47302,55213.0,F,M,2,0,53
47303,55214.0,F,M,2,0,62
47304,55215.0,F,M,2,0,24
47305,55216.0,F,F,1,0,53
47306,55217.0,F,F,1,0,68
47308,55219.0,F,F,1,0,15
47310,55221.0,F,F,1,0,27
47312,55223.0,F,M,2,0,52
47315,55226.0,F,F,1,0,33
47316,55227.0,F,M,2,0,46
47318,55229.0,F,M,2,0,28
47321,55232.0,F,F,1,0,34
47323,55234.0,F,M,2,0,71
47324,55235.0,F,M,2,0,26
47325,55236.0,F,F,1,0,38
47326,55237.0,F,M,2,0,43
47328,55239.0,F,F,1,0,38
47329,55240.0,F,M,2,0,40
47330,55241.0,F,F,1,0,24
47331,55242.0,F,F,1,0,75
47333,55244.0,F,F,1,0,15
47335,55246.0,F,M,2,0,48
47336,55247.0,F,M,2,0,33
47337,55248.0,F,M,2,0,50
47338,55249.0,F,F,1,0,15
47339,55250.0,F,M,2,0,34
47340,55251.0,F,M,2,0,40
47342,55253.0,F,F,1,0,53
47343,55254.0,F,F,1,0,45
47344,55255.0,F,M,2,0,48
47345,55256.0,F,F,1,0,45
47346,55257.0,F,F,1,0,28
47347,55258.0,F,M,2,0,47
47348,55259.0,F,M,2,0,43
47349,55260.0,F,F,1,0,15
47350,55261.0,F,F,1,0,41
47351,55262.0,F,M,2,0,46
47352,55263.0,F,F,1,0,50
47353,55264.0,F,M,2,0,23
47354,55265.0,F,F,1,0,15
47355,55266.0,F,F,1,0,15
47357,55268.0,F,F,1,0,15
47359,55270.0,F,M,2,0,31
47362,55273.0,F,F,1,0,45
47363,55274.0,F,F,1,0,51
47364,55275.0,F,F,1,0,29
47365,55276.0,F,F,1,0,15
47367,55278.0,F,M,2,0,48
47369,55280.0,F,F,1,0,60
47370,55281.0,F,M,2,0,45
47371,55282.0,F,M,2,0,60
47372,55283.0,F,F,1,0,41
47375,55286.0,F,F,1,0,44
47377,55288.0,F,M,2,0,39
47378,55289.0,F,M,2,0,34
47380,55291.0,F,M,2,0,31
47382,55293.0,F,M,2,0,15
47383,55294.0,F,F,1,0,63
47384,55295.0,F,F,1,0,30
47385,55296.0,F,F,1,0,15
47387,55298.0,F,F,1,0,60
47389,55300.0,F,M,2,0,44
47390,55301.0,F,M,2,0,65
47391,55302.0,F,F,1,0,44
47392,55303.0,F,M,2,0,55
47393,55304.0,F,F,1,0,54
47394,55305.0,F,F,1,0,50
47395,55306.0,F,F,1,0,39
47396,55307.0,F,M,2,0,30
47397,55308.0,F,M,2,0,15
47398,55309.0,F,M,2,0,31
47399,55310.0,F,F,1,0,50
47400,55311.0,F,M,2,0,50
47401,55312.0,F,M,2,0,64
47402,55313.0,F,M,2,0,45
47403,55314.0,F,F,1,0,49
47404,55315.0,F,M,2,0,48
47405,55316.0,F,F,1,0,58
47406,55317.0,F,M,2,0,53
47407,55318.0,F,M,2,0,57
47408,55319.0,F,F,1,0,61
47409,55320.0,F,F,1,0,50
47410,55321.0,F,M,2,0,30
47411,55322.0,F,M,2,0,75
47412,55323.0,F,M,2,0,15
47413,55324.0,F,M,2,0,48
47416,55327.0,F,F,1,0,44
47417,55328.0,F,F,1,0,67
47418,55329.0,F,F,1,0,15
47419,55330.0,F,M,2,0,42
47420,55331.0,F,M,2,0,50
47421,55332.0,F,F,1,0,55
47422,55333.0,F,F,1,0,53
47424,55335.0,F,F,1,0,15
47425,55336.0,F,M,2,0,43
47426,55337.0,F,F,1,0,55
47427,55338.0,F,F,1,0,45
47429,55340.0,F,M,2,0,55
47431,55342.0,F,M,2,0,23
47432,55343.0,F,M,2,0,40
47433,55344.0,F,M,2,0,32
47436,55347.0,F,F,1,0,34
47437,55348.0,F,F,1,0,29
47439,55350.0,F,F,1,0,58
47440,55351.0,F,M,2,0,34
47442,55353.0,F,F,1,0,48
47443,55354.0,F,F,1,0,68
47444,55355.0,F,F,1,0,50
47445,55356.0,F,M,2,0,53
47446,55357.0,F,F,1,0,55
47447,55358.0,F,F,1,0,63
47448,55359.0,F,M,2,0,75
47450,55361.0,F,F,1,0,50
47451,55362.0,F,F,1,0,15
47452,55363.0,F,M,2,0,63
47454,55365.0,F,M,2,0,50
47455,55366.0,F,F,1,0,34
47456,55367.0,F,F,1,0,15
47457,55368.0,F,M,2,0,38
47458,55369.0,F,M,2,0,47
47459,55370.0,F,F,1,0,62
47460,55371.0,F,M,2,0,64
47461,55372.0,F,M,2,0,15
47463,55374.0,F,M,2,0,48
47464,55375.0,F,M,2,0,15
47465,55376.0,F,F,1,0,67
47466,55377.0,F,M,2,0,33
47467,55378.0,F,F,1,0,75
47468,55379.0,F,M,2,0,60
47469,55380.0,F,M,2,0,15
47471,55382.0,F,F,1,0,15
47472,55383.0,F,F,1,0,41
47473,55384.0,F,M,2,0,40
47474,55385.0,F,F,1,0,36
47475,55386.0,F,F,1,0,44
47477,55388.0,F,M,2,0,54
47478,55389.0,F,M,2,0,50
47479,55390.0,F,M,2,0,15
47480,55391.0,F,F,1,0,50
47481,55392.0,F,F,1,0,51
47482,55393.0,F,M,2,0,31
47484,55395.0,F,M,2,0,24
47485,55396.0,F,M,2,0,15
47487,55398.0,J,E,0,1,50
47491,55402.0,F,F,1,0,15
47492,55403.0,F,M,2,0,46
47493,55404.0,F,M,2,0,15
47494,55405.0,F,F,1,0,25
47495,55406.0,F,M,2,0,75
47496,55407.0,F,M,2,0,15
47499,55410.0,F,M,2,0,15
47500,55411.0,F,M,2,0,46
47501,55412.0,F,M,2,0,43
47502,55413.0,F,M,2,0,62
47506,55417.0,F,F,1,0,49
47507,55418.0,F,M,2,0,15
47508,55419.0,F,F,1,0,15
47509,55420.0,F,M,2,0,40
47511,55422.0,F,M,2,0,15
47512,55423.0,F,M,2,0,63
47513,55424.0,F,F,1,0,75
47514,55425.0,F,M,2,0,48
47515,55426.0,F,F,1,0,50
47516,55427.0,F,F,1,0,28
47517,55428.0,J,E,0,1,15
47518,55429.0,F,M,2,0,53
47519,55430.0,J,E,0,1,20
47520,55431.0,F,F,1,0,15
47521,55432.0,F,F,1,0,21
47522,55433.0,F,M,2,0,62
47523,55434.0,F,M,2,0,48
47524,55435.0,F,F,1,0,44
47526,55437.0,F,E,0,0,15
47527,55438.0,F,F,1,0,43
47529,55440.0,F,F,1,0,29
47530,55441.0,F,F,1,0,15
47535,55446.0,F,F,1,0,15
47536,55447.0,F,M,2,0,32
47537,55448.0,F,F,1,0,15
47539,55450.0,F,F,1,0,15
47540,55451.0,F,M,2,0,21
47541,55452.0,F,M,2,0,64
47543,55454.0,F,M,2,0,22
47544,55455.0,F,F,1,0,47
47546,55457.0,F,F,1,0,48
47547,55458.0,F,M,2,0,15
47548,55459.0,F,M,2,0,61
47549,55460.0,F,M,2,0,45
47552,55463.0,F,F,1,0,43
47553,55464.0,F,M,2,0,26
47556,55467.0,F,F,1,0,48
47557,55468.0,F,F,1,0,56
47558,55469.0,F,M,2,0,72
47559,55470.0,F,M,2,0,49
47560,55471.0,F,F,1,0,42
47561,55472.0,F,F,1,0,56
47562,55473.0,F,M,2,0,35
47563,55474.0,F,M,2,0,15
47565,55476.0,F,M,2,0,15
47566,55477.0,F,M,2,0,57
47568,55479.0,F,M,2,0,15
47569,55480.0,F,M,2,0,15
47571,55482.0,F,F,1,0,47
47572,55483.0,F,F,1,0,15
47573,55484.0,F,F,1,0,15
47574,55485.0,F,M,2,0,15
47575,55486.0,F,M,2,0,70
47577,55488.0,F,M,2,0,15
47578,55489.0,F,M,2,0,15
47579,55490.0,J,E,0,1,15
47580,55491.0,F,F,1,0,49
47582,55493.0,F,M,2,0,50
47583,55494.0,F,M,2,0,54
47584,55495.0,F,M,2,0,55
47585,55496.0,F,F,1,0,24
47586,55497.0,F,F,1,0,59
47587,55498.0,F,M,2,0,42
47588,55499.0,F,F,1,0,15
47590,55501.0,F,M,2,0,43
47591,55502.0,F,M,2,0,72
47592,55503.0,F,M,2,0,50
47595,55506.0,F,M,2,0,54
47596,55507.0,F,F,1,0,42
47597,55508.0,F,M,2,0,15
47599,55510.0,F,F,1,0,15
47600,55511.0,F,M,2,0,50
47601,55512.0,F,F,1,0,33
47602,55513.0,F,M,2,0,34
47605,55516.0,F,F,1,0,56
47606,55517.0,F,F,1,0,55
47607,55518.0,F,F,1,0,50
47608,55519.0,F,M,2,0,33
47609,55520.0,F,F,1,0,47
47611,55522.0,F,F,1,0,57
47613,55524.0,F,M,2,0,51
47616,55527.0,F,M,2,0,50
47621,55532.0,F,M,2,0,35
47622,55533.0,F,M,2,0,30
47625,55536.0,F,M,2,0,50
47626,55537.0,F,M,2,0,55
47627,55538.0,F,M,2,0,36
47629,55540.0,F,F,1,0,40
47630,55541.0,F,M,2,0,39
47631,55542.0,F,F,1,0,30
47633,55544.0,F,F,1,0,26
47636,55547.0,F,M,2,0,50
47637,55548.0,F,M,2,0,60
47638,55549.0,F,M,2,0,15
47639,55550.0,F,F,1,0,20
47640,55551.0,F,F,1,0,44
47641,55552.0,F,M,2,0,50
47642,55553.0,F,M,2,0,43
47644,55555.0,F,F,1,0,50
47646,55557.0,F,M,2,0,42
47647,55558.0,F,M,2,0,60
47648,55559.0,F,F,1,0,38
47649,55560.0,F,F,1,0,51
47650,55561.0,F,M,2,0,15
47651,55562.0,F,F,1,0,15
47652,55563.0,F,M,2,0,55
47653,55564.0,F,F,1,0,47
47654,55565.0,F,F,1,0,15
47655,55566.0,F,F,1,0,25
47656,55567.0,F,F,1,0,51
47657,55568.0,F,M,2,0,45
47658,55569.0,F,F,1,0,73
47659,55570.0,F,F,1,0,67
47660,55571.0,F,F,1,0,54
47661,55572.0,F,M,2,0,15
47662,55573.0,F,F,1,0,50
47663,55574.0,F,M,2,0,33
47664,55575.0,F,M,2,0,46
47665,55576.0,F,F,1,0,52
47667,55578.0,J,E,0,1,15
47672,55583.0,F,F,1,0,41
47675,55586.0,F,F,1,0,75
47676,55587.0,F,M,2,0,15
47677,55588.0,F,M,2,0,56
47678,55589.0,F,F,1,0,53
47679,55590.0,F,M,2,0,49
47680,55591.0,F,F,1,0,15
47681,55592.0,J,M,2,1,46
47682,55593.0,F,M,2,0,52
47683,55594.0,F,M,2,0,39
47684,55595.0,F,M,2,0,29
47686,55597.0,F,M,2,0,21
47687,55598.0,F,M,2,0,28
47688,55599.0,J,E,0,1,50
47691,55602.0,F,M,2,0,64
47693,55604.0,F,M,2,0,50
47694,55605.0,F,F,1,0,44
47696,55607.0,F,F,1,0,15
47697,55608.0,F,F,1,0,32
47698,55609.0,F,M,2,0,15
47699,55610.0,F,M,2,0,41
47700,55611.0,F,M,2,0,38
47702,55613.0,F,M,2,0,15
47703,55614.0,F,F,1,0,50
47704,55615.0,F,F,1,0,33
47705,55616.0,F,F,1,0,34
47707,55618.0,F,M,2,0,29
47708,55619.0,F,M,2,0,47
47709,55620.0,F,M,2,0,15
47710,55621.0,F,M,2,0,15
47711,55622.0,F,F,1,0,58
47712,55623.0,F,F,1,0,61
47714,55625.0,F,M,2,0,60
47716,55627.0,F,M,2,0,54
47718,55629.0,F,M,2,0,27
47719,55630.0,F,M,2,0,43
47721,55632.0,J,E,0,1,32
47723,55634.0,F,M,2,0,39
47724,55635.0,F,F,1,0,37
47725,55636.0,F,M,2,0,15
47726,55637.0,F,F,1,0,51
47727,55638.0,F,M,2,0,15
47729,55640.0,F,F,1,0,40
47731,55642.0,F,F,1,0,15
47732,55643.0,F,F,1,0,60
47735,55646.0,F,F,1,0,50
47738,55649.0,F,F,1,0,38
47739,55650.0,F,F,1,0,41
47740,55651.0,F,F,1,0,15
47743,55654.0,F,M,2,0,50
47744,55655.0,F,F,1,0,36
47745,55656.0,F,F,1,0,50
47746,55657.0,F,M,2,0,40
47748,55659.0,F,M,2,0,33
47749,55660.0,F,M,2,0,37
47750,55661.0,F,F,1,0,60
47752,55663.0,F,M,2,0,50
47753,55664.0,F,M,2,0,60
47754,55665.0,F,F,1,0,32
47755,55666.0,F,F,1,0,60
47756,55667.0,F,M,2,0,27
47757,55668.0,F,F,1,0,15
47758,55669.0,F,M,2,0,34
47759,55670.0,F,M,2,0,43
47760,55671.0,F,M,2,0,73
47761,55672.0,F,M,2,0,26
47762,55673.0,F,M,2,0,15
47763,55674.0,F,F,1,0,33
47780,55691.0,F,M,2,0,27
47781,55692.0,F,F,1,0,50
47782,55693.0,F,F,1,0,37
47783,55694.0,F,F,1,0,15
47784,55695.0,F,M,2,0,45
47785,55696.0,F,M,2,0,35
47789,55700.0,F,M,2,0,15
47791,55702.0,F,F,1,0,42
47794,55705.0,F,M,2,0,25
47795,55706.0,F,F,1,0,25
47796,55707.0,F,M,2,0,38
47797,55708.0,F,M,2,0,24
47798,55709.0,F,F,1,0,54
47799,55710.0,F,M,2,0,40
47800,55711.0,F,F,1,0,47
47801,55712.0,F,F,1,0,41
47802,55713.0,F,M,2,0,15
47804,55715.0,F,M,2,0,58
47805,55716.0,F,M,2,0,62
47806,55717.0,F,F,1,0,40
47808,55719.0,F,F,1,0,45
47809,55720.0,F,M,2,0,53
47810,55721.0,F,M,2,0,54
47811,55722.0,F,M,2,0,65
47816,55727.0,F,M,2,0,21
47818,55729.0,F,M,2,0,22
47819,55730.0,F,F,1,0,37
47820,55731.0,F,M,2,0,42
47821,55732.0,J,E,0,1,15
47822,55733.0,F,M,2,0,37
47823,55734.0,F,F,1,0,24
47824,55735.0,F,F,1,0,62
47825,55736.0,F,M,2,0,46
47826,55737.0,F,F,1,0,65
47827,55738.0,F,F,1,0,48
47829,55740.0,F,F,1,0,38
47831,55742.0,F,F,1,0,31
47832,55743.0,F,M,2,0,36
47833,55744.0,F,M,2,0,23
47835,55746.0,F,M,2,0,15
47836,55747.0,F,M,2,0,51
47837,55748.0,F,M,2,0,41
47838,55749.0,F,F,1,0,64
47839,55750.0,F,M,2,0,36
47840,55751.0,F,M,2,0,21
47841,55752.0,F,F,1,0,49
47842,55753.0,F,F,1,0,26
47843,55754.0,F,M,2,0,51
47844,55755.0,F,F,1,0,20
47845,55756.0,F,M,2,0,40
47846,55757.0,F,M,2,0,21
47847,55758.0,F,M,2,0,39
47849,55760.0,F,M,2,0,73
47850,55761.0,F,M,2,0,35
47851,55762.0,F,F,1,0,75
47852,55763.0,F,M,2,0,30
47853,55764.0,F,F,1,0,62
47854,55765.0,F,M,2,0,46
47855,55766.0,F,M,2,0,42
47856,55767.0,F,F,1,0,61
47857,55768.0,F,M,2,0,33
47858,55769.0,F,M,2,0,15
47859,55770.0,F,F,1,0,50
47860,55771.0,F,M,2,0,36
47862,55773.0,F,F,1,0,49
47863,55774.0,F,M,2,0,37
47864,55775.0,F,M,2,0,23
47865,55776.0,F,F,1,0,37
47866,55777.0,F,F,1,0,44
47867,55778.0,F,M,2,0,65
47868,55779.0,F,M,2,0,75
47870,55781.0,F,M,2,0,45
47871,55782.0,F,M,2,0,33
47872,55783.0,F,M,2,0,68
47873,55784.0,F,M,2,0,46
47874,55785.0,F,F,1,0,15
47877,55788.0,F,F,1,0,37
47878,55789.0,F,M,2,0,39
47879,55790.0,F,M,2,0,15
47880,55791.0,F,F,1,0,51
47881,55792.0,F,M,2,0,45
47882,55793.0,F,F,1,0,39
47883,55794.0,F,M,2,0,15
47884,55795.0,F,F,1,0,39
47885,55796.0,F,M,2,0,53
47886,55797.0,F,M,2,0,49
47887,55798.0,F,F,1,0,50
47888,55799.0,F,F,1,0,40
47889,55800.0,F,M,2,0,45
47890,55801.0,F,M,2,0,35
47891,55802.0,F,M,2,0,15
47892,55803.0,F,F,1,0,50
47893,55804.0,F,M,2,0,15
47894,55805.0,F,M,2,0,15
47895,55806.0,F,F,1,0,15
47896,55807.0,F,M,2,0,25
47897,55808.0,F,F,1,0,36
47898,55809.0,F,M,2,0,55
47899,55810.0,F,F,1,0,64
47900,55811.0,F,M,2,0,15
47902,55813.0,J,E,0,1,26
47904,55815.0,F,M,2,0,38
47905,55816.0,F,F,1,0,15
47906,55817.0,F,M,2,0,15
47908,55819.0,F,F,1,0,33
47909,55820.0,F,M,2,0,27
47910,55821.0,F,M,2,0,31
47911,55822.0,F,M,2,0,49
47912,55823.0,F,M,2,0,50
47913,55824.0,F,M,2,0,15
47914,55825.0,F,M,2,0,44
47915,55826.0,F,M,2,0,50
47917,55828.0,F,M,2,0,44
47918,55829.0,F,M,2,0,15
47919,55830.0,F,F,1,0,40
47920,55831.0,F,F,1,0,44
47921,55832.0,F,F,1,0,64
47922,55833.0,F,F,1,0,35
47923,55834.0,F,M,2,0,32
47924,55835.0,F,M,2,0,50
47925,55836.0,F,F,1,0,23
47926,55837.0,F,M,2,0,15
47927,55838.0,F,F,1,0,23
47928,55839.0,F,F,1,0,15
47929,55840.0,F,F,1,0,15
47930,55841.0,F,F,1,0,15
47931,55842.0,F,F,1,0,30
47932,55843.0,F,F,1,0,39
47933,55844.0,F,M,2,0,45
47934,55845.0,F,M,2,0,15
47935,55846.0,F,M,2,0,75
47936,55847.0,F,M,2,0,15
47937,55848.0,F,F,1,0,34
47938,55849.0,F,M,2,0,50
47939,55850.0,F,M,2,0,31
47940,55851.0,F,F,1,0,30
47941,55852.0,F,F,1,0,43
47942,55853.0,F,F,1,0,41
47943,55854.0,F,F,1,0,15
47944,55855.0,F,M,2,0,66
47945,55856.0,F,F,1,0,58
47946,55857.0,F,M,2,0,35
47947,55858.0,F,M,2,0,64
47948,55859.0,F,M,2,0,15
47949,55860.0,J,E,0,1,15
47950,55861.0,F,M,2,0,43
47951,55862.0,F,F,1,0,45
47952,55863.0,F,M,2,0,40
47953,55864.0,F,M,2,0,27
47954,55865.0,F,M,2,0,48
47955,55866.0,F,M,2,0,15
47956,55867.0,F,M,2,0,15
47957,55868.0,F,F,1,0,15
47958,55869.0,F,F,1,0,32
47959,55870.0,F,F,1,0,15
47960,55871.0,F,F,1,0,32
47963,55874.0,F,F,1,0,34
47964,55875.0,F,M,2,0,50
47965,55876.0,F,F,1,0,50
47966,55877.0,F,M,2,0,60
47968,55879.0,F,M,2,0,15
47969,55880.0,F,M,2,0,40
47970,55881.0,F,F,1,0,37
47971,55882.0,F,F,1,0,39
47973,55884.0,F,M,2,0,44
47974,55885.0,F,F,1,0,50
47975,55886.0,F,F,1,0,47
47976,55887.0,F,M,2,0,27
47977,55888.0,F,M,2,0,46
47978,55889.0,F,M,2,0,36
47979,55890.0,F,F,1,0,35
47980,55891.0,F,F,1,0,46
47981,55892.0,F,M,2,0,52
47982,55893.0,F,M,2,0,30
47984,55895.0,F,F,1,0,64
47986,55897.0,F,M,2,0,61
47987,55898.0,F,M,2,0,15
47988,55899.0,F,M,2,0,15
47989,55900.0,F,F,1,0,30
47990,55901.0,F,F,1,0,52
47991,55902.0,F,M,2,0,44
47992,55903.0,F,M,2,0,38
47993,55904.0,F,F,1,0,15
47994,55905.0,F,M,2,0,42
47995,55906.0,F,F,1,0,44
47996,55907.0,F,F,1,0,15
47998,55909.0,F,F,1,0,32
48000,55911.0,F,F,1,0,58
48002,55913.0,F,M,2,0,24
48004,55915.0,F,M,2,0,15
48008,55919.0,F,F,1,0,15
48009,55920.0,F,F,1,0,15
48010,55921.0,F,F,1,0,15
48011,55922.0,F,M,2,0,15
48013,55924.0,F,M,2,0,15
48014,55925.0,F,F,1,0,15
48015,55926.0,F,F,1,0,25
48016,55927.0,F,F,1,0,64
48020,55931.0,F,F,1,0,15
48021,55932.0,F,F,1,0,21
48022,55933.0,F,F,1,0,44
48023,55934.0,F,F,1,0,26
48024,55935.0,F,M,2,0,66
48026,55937.0,F,F,1,0,15
48027,55938.0,F,F,1,0,15
48028,55939.0,F,M,2,0,15
48030,55941.0,F,F,1,0,47
48031,55942.0,F,F,1,0,34
